\home\cc\data\IMG\center_2023_11_10_10_21_29_619.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_29_619.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_29_619.jpg,-0.1044747,0,0,22.04247
\home\cc\data\IMG\center_2023_11_10_10_21_29_737.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_29_737.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_29_737.jpg,0,0,0,21.76276
\home\cc\data\IMG\center_2023_11_10_10_21_29_877.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_29_877.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_29_877.jpg,0,0,0,21.45845
\home\cc\data\IMG\center_2023_11_10_10_21_30_001.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_001.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_001.jpg,0,0,0,21.15636
\home\cc\data\IMG\center_2023_11_10_10_21_30_157.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_157.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_157.jpg,0,0,0,20.86084
\home\cc\data\IMG\center_2023_11_10_10_21_30_291.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_291.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_291.jpg,0,0.2021382,0,20.6666
\home\cc\data\IMG\center_2023_11_10_10_21_30_418.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_418.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_418.jpg,0,0.2378073,0,20.91928
\home\cc\data\IMG\center_2023_11_10_10_21_30_536.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_536.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_536.jpg,-0.1599276,0,0,20.69885
\home\cc\data\IMG\center_2023_11_10_10_21_30_663.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_663.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_663.jpg,-0.2236215,0,0,20.36091
\home\cc\data\IMG\center_2023_11_10_10_21_30_785.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_785.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_785.jpg,0,0,0,20.18705
\home\cc\data\IMG\center_2023_11_10_10_21_30_907.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_30_907.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_30_907.jpg,0,0,0,19.95642
\home\cc\data\IMG\center_2023_11_10_10_21_31_024.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_024.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_024.jpg,0,0.1448541,0,19.79382
\home\cc\data\IMG\center_2023_11_10_10_21_31_142.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_142.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_142.jpg,0,0.4980099,0,20.10621
\home\cc\data\IMG\center_2023_11_10_10_21_31_255.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_255.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_255.jpg,0,0.15546,0,19.95305
\home\cc\data\IMG\center_2023_11_10_10_21_31_369.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_369.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_369.jpg,-0.3409413,0,0,19.65128
\home\cc\data\IMG\center_2023_11_10_10_21_31_507.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_507.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_507.jpg,0,0,0,19.72029
\home\cc\data\IMG\center_2023_11_10_10_21_31_624.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_624.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_624.jpg,0,0,0,19.49578
\home\cc\data\IMG\center_2023_11_10_10_21_31_745.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_745.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_745.jpg,-0.3653358,0,0,19.18089
\home\cc\data\IMG\center_2023_11_10_10_21_31_872.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_872.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_872.jpg,0,0,0,18.9553
\home\cc\data\IMG\center_2023_11_10_10_21_31_991.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_31_991.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_31_991.jpg,0,0,0,18.72785
\home\cc\data\IMG\center_2023_11_10_10_21_32_117.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_117.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_117.jpg,-0.1695873,0,0,18.49288
\home\cc\data\IMG\center_2023_11_10_10_21_32_249.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_249.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_249.jpg,0,0,0,17.72243
\home\cc\data\IMG\center_2023_11_10_10_21_32_392.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_392.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_392.jpg,0,0,0,17.98146
\home\cc\data\IMG\center_2023_11_10_10_21_32_514.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_514.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_514.jpg,0,0.3711345,0,18.0421
\home\cc\data\IMG\center_2023_11_10_10_21_32_636.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_636.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_636.jpg,0,0.005678684,0,18.09812
\home\cc\data\IMG\center_2023_11_10_10_21_32_759.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_759.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_759.jpg,-0.1606263,0,0,17.8856
\home\cc\data\IMG\center_2023_11_10_10_21_32_906.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_32_906.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_32_906.jpg,-0.283209,0,0,17.46251
\home\cc\data\IMG\center_2023_11_10_10_21_33_099.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_099.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_099.jpg,0,0,0,16.67729
\home\cc\data\IMG\center_2023_11_10_10_21_33_237.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_237.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_237.jpg,0,0.4556436,0,17.15467
\home\cc\data\IMG\center_2023_11_10_10_21_33_354.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_354.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_354.jpg,0,0.006759882,0,17.54676
\home\cc\data\IMG\center_2023_11_10_10_21_33_501.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_501.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_501.jpg,0,0.1691958,0,17.34069
\home\cc\data\IMG\center_2023_11_10_10_21_33_673.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_673.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_673.jpg,0,0.5955066,0,17.5882
\home\cc\data\IMG\center_2023_11_10_10_21_33_774.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_774.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_774.jpg,-0.1668489,0.2023272,0,17.66794
\home\cc\data\IMG\center_2023_11_10_10_21_33_908.jpg, \home\cc\data\IMG\left_2023_11_10_10_21_33_908.jpg, \home\cc\data\IMG\right_2023_11_10_10_21_33_908.jpg,-0.5679825,0,0,17.70909
